,llama3.2:3b,mistral:7b
0,0.5274347946725967,0.49906354051056134
1,0.5734755440637846,0.5829562594268602
2,0.7055590650663357,0.7603916614024093
3,0.5199124936126762,0.4712889626980118
4,0.6003033131124614,0.6045802074733521
5,0.5327994428969411,0.5579155060352916
6,0.5139382600561353,0.6376987839102116
7,0.48635634028893826,0.5577849117175097
8,0.5507889546351121,0.6096153846153924
9,0.6172437673130251,0.6608033240997326
